Longitude,Latitude,Speed,Distance,Time,Acc X,Acc Y,Acc Z,Heading,gyro_x,gyro_y,gyro_z
0.0,0.0,0.0,0.0,15-43-25,0.100195885,-0.75994873,-0.03647816,234.0,-0.18450522,-0.23826833,-0.13074212
0.0,0.0,0.0,0.0,15-43-25,0.12388611,-0.37656593,0.6150387,234.0,-0.18450522,-0.23826833,-0.13074212
0.0,0.0,0.0,0.0,15-43-25,0.16320157,-0.06903744,0.72593606,234.0,-0.15151422,-0.34579456,-0.21505244
0.0,0.0,0.0,0.0,15-43-25,-0.1760931,0.04026985,0.2212838,243.0,-0.051319335,-0.059872556,-0.057428777
0.0,0.0,0.0,0.0,15-43-25,-0.1760931,0.04026985,0.2212838,243.0,0.025659667,0.034212887,0.028103445
0.0,0.0,0.0,0.0,15-43-26,-0.19594765,-0.05219555,-0.07869828,246.0,0.042766113,0.051319335,0.04154422
0.0,0.0,0.0,0.0,15-43-26,-0.19594765,-0.05219555,-0.07869828,248.0,0.029325332,0.051319335,0.051319335
0.0,0.0,0.0,0.0,15-43-26,-0.0964005,-0.24954891,-0.07920122,248.0,-0.008553222,0.114857554,0.054985
0.0,0.0,0.0,0.0,15-43-26,0.1441009,-0.2708807,0.006968975,255.0,-0.046431776,0.06476011,-0.13929534
0.0,0.0,0.0,0.0,15-43-26,0.1441009,-0.2708807,0.006968975,255.0,-0.046431776,0.06476011,-0.13929534
0.0,0.0,0.0,0.0,15-43-26,0.06973648,-0.18815899,0.14530528,257.0,-0.039100446,0.05620689,-0.16984256
0.0,0.0,0.0,0.0,15-43-26,-0.08033228,-0.18291283,0.05734372,259.0,-0.042766113,0.03543478,-0.17228633
0.0,0.0,0.0,0.0,15-43-26,-0.10355997,-0.16028786,0.0015928745,261.0,-0.048875555,0.04520989,-0.16251123
0.0,0.0,0.0,0.0,15-43-26,-0.23320651,-0.08433056,0.0035392046,262.0,-0.02077211,0.123410776,-0.098973
0.0,0.0,0.0,0.0,15-43-26,-0.23320651,-0.08433056,0.0035392046,262.0,-0.02077211,0.17350823,-0.10386056
0.0,0.0,0.0,0.0,15-43-26,-0.032751083,-0.16187477,-0.08511305,263.0,-0.0048875557,0.24804345,-0.13440777
0.0,0.0,0.0,0.0,15-43-26,0.5531087,-0.83193874,-0.42854965,264.0,-0.0048875557,0.24804345,-0.13440777
0.0,0.0,0.0,0.0,15-43-26,0.60849345,-0.7264538,-0.6854279,264.0,-0.15029234,0.39222634,-0.3946701
0.0,0.0,0.0,0.0,15-43-26,-0.63666105,0.2665758,-0.043403625,264.0,-0.05620689,0.047653668,-0.208943
0.0,0.0,0.0,0.0,15-43-26,-0.63666105,0.2665758,-0.043403625,265.0,-0.05620689,0.047653668,-0.208943
0.0,0.0,0.0,0.0,15-43-26,-0.6024749,0.31855297,0.29254985,265.0,-0.042766113,0.05376311,-0.095307335
0.0,0.0,0.0,0.0,15-43-26,-0.7142308,0.32146168,0.29531646,265.0,-0.0048875557,0.07820089,-0.019550223
0.0,0.0,0.0,0.0,15-43-26,-0.030175447,-0.052545547,0.26827216,266.0,0.081866555,0.101416774,0.10874811
0.0,0.0,0.0,0.0,15-43-26,0.6222675,-0.9401169,-0.89070857,266.0,-0.0036656666,0.44843322,-0.08919789
0.0,0.0,0.0,0.0,15-43-26,0.6222675,-0.9401169,-0.89070857,266.0,-0.0036656666,0.44843322,-0.08919789
0.0,0.0,0.0,0.0,15-43-26,1.0874932,-0.8778162,-0.009127021,266.0,-0.20772111,0.54496247,-0.38245124
0.0,0.0,0.0,0.0,15-43-26,1.0771706,-1.0159283,0.49082232,266.0,-0.20772111,0.54496247,-0.38245124
0.0,0.0,0.0,0.0,15-43-26,0.4229462,-0.4402666,0.20716548,266.0,-0.19428033,0.37878555,-0.62927276
0.0,0.0,0.0,0.0,15-43-26,0.32660484,0.031090736,-0.7048979,266.0,0.018328333,1.31964,-0.35801345
0.0,0.0,0.0,0.0,15-43-26,0.32660484,0.031090736,-0.7048979,266.0,0.018328333,1.31964,-0.35801345
0.0,0.0,0.0,0.0,15-43-26,-0.43251896,-0.023693085,-0.49473095,266.0,-0.009775111,1.5310267,-0.31402543
0.0,0.0,0.0,0.0,15-43-26,-0.5438888,-0.21112347,-0.511034,266.0,-0.009775111,1.5310267,-0.31402543
0.0,0.0,0.0,0.0,15-43-26,-0.19866753,-0.12734795,-0.6345297,266.0,-0.087976,1.7546325,-0.24315588
0.0,0.0,0.0,0.0,15-43-26,0.07415509,-0.34825134,-0.13121843,266.0,-0.41299844,2.432781,-0.08064467
0.0,0.0,0.0,0.0,15-43-26,0.1935916,-0.41946697,1.0645671,266.0,-0.48631176,2.4596622,-0.11241378
0.0,0.0,0.0,0.0,15-43-26,0.3273363,-0.3614092,0.9542365,266.0,-0.43132678,2.3949022,-0.21749622
0.0,0.0,0.0,0.0,15-43-26,0.0704205,-0.036260605,1.7170038,266.0,-0.27736878,2.3325858,-0.25781855
0.0,0.0,0.0,0.0,15-43-26,-0.020934343,0.052963257,0.7283195,266.0,-0.105082445,2.298373,-0.30547222
0.0,0.0,0.0,0.0,15-43-26,-0.12920952,0.022947311,-0.13890505,264.0,-0.21871811,2.540307,-0.21505244
0.0,0.0,0.0,0.0,15-43-26,0.37383032,-0.12226868,0.36740708,263.0,-0.21871811,2.540307,-0.21505244
0.0,0.0,0.0,0.0,15-43-26,-0.100875616,-0.14212418,0.05517888,263.0,-0.21260867,2.6343925,-0.17106445
0.0,0.0,0.0,0.0,15-43-26,-0.100875616,-0.14212418,0.05517888,261.0,-0.17228633,2.7321436,-0.13562967
0.0,0.0,0.0,0.0,15-43-26,-0.5429995,-0.16812325,-0.22865629,261.0,-0.13685155,2.8091226,-0.14418289
0.0,0.0,0.0,0.0,15-43-26,0.30607378,-0.2681656,0.07662535,260.0,-0.20649922,2.9716337,-0.13562967
0.0,0.0,0.0,0.0,15-43-26,0.36179268,-0.17060184,-0.057840586,258.0,-0.20649922,2.9716337,-0.13562967
0.0,0.0,0.0,0.0,15-43-26,-0.49544084,-0.37797737,0.124761105,258.0,-0.23338078,2.9875183,-0.20649922
0.0,0.0,0.0,0.0,15-43-26,-0.49544084,-0.37797737,0.124761105,256.0,-0.23338078,2.9875183,-0.20649922
0.0,0.0,0.0,0.0,15-43-26,-0.11180961,0.010457993,-0.07907677,253.0,-0.25659665,2.9777431,-0.17106445
0.0,0.0,0.0,0.0,15-43-26,-0.18188345,-0.15334797,0.42173886,250.0,-0.22116189,3.126814,-0.10997
0.0,0.0,0.0,0.0,15-43-26,-0.23153484,-0.40817356,0.6012275,247.0,-0.22116189,3.126814,-0.10997
0.0,0.0,0.0,0.0,15-43-26,0.0024454594,-0.30453682,0.41165376,247.0,-0.16862066,3.0840476,-0.09041978
0.0,0.0,0.0,0.0,15-43-26,-0.42634588,-0.0051488876,0.12477994,243.0,-0.16862066,3.0877132,-0.09041978
0.0,0.0,0.0,0.0,15-43-26,-0.049324274,-0.1842556,-0.2574377,240.0,-0.20527734,3.0889351,-0.04154422
0.0,0.0,0.0,0.0,15-43-26,-0.17438287,-0.2085247,0.17729568,233.0,-0.22604944,3.3687475,-0.1331859
0.0,0.0,0.0,0.0,15-43-26,-0.069675654,0.053115845,0.13874078,233.0,-0.22604944,3.3687475,-0.1331859
0.0,0.0,0.0,0.0,15-43-27,-0.47891763,0.20132923,0.14529991,233.0,-0.23826833,3.36386,-0.20283355
0.0,0.0,0.0,0.0,15-43-27,-0.701244,0.23046017,0.3482833,229.0,-0.24315588,3.3418663,-0.11730133
0.0,0.0,0.0,0.0,15-43-27,-0.41303647,0.2149477,0.39754438,226.0,-0.2407121,3.3821886,-0.11730133
0.0,0.0,0.0,0.0,15-43-27,-0.14550221,-0.18645763,1.0148975,221.0,-0.26148424,2.9068737,-0.05376311
0.0,0.0,0.0,0.0,15-43-27,-0.17070246,0.0021953583,0.8001087,217.0,-0.26148424,2.9068737,-0.05376311
0.0,0.0,0.0,0.0,15-43-27,-0.17070246,0.0021953583,0.8001087,217.0,-0.26148424,2.9068737,-0.05376311
0.0,0.0,0.0,0.0,15-43-27,-0.09159219,-0.12548828,0.64587307,212.0,-0.13562967,2.793238,-0.05620689
0.0,0.0,0.0,0.0,15-43-27,0.22257143,-0.18617249,0.9583193,212.0,-0.105082445,2.6551645,-0.07942278
0.0,0.0,0.0,0.0,15-43-27,-0.09781253,0.16485023,0.48448348,199.0,-0.14540477,2.0087852,-0.24437778
0.0,0.0,0.0,0.0,15-43-27,-0.05326903,0.09575653,0.7554095,193.0,-0.14540477,2.0087852,-0.24437778
0.0,0.0,0.0,0.0,15-43-27,-0.008082747,0.02132225,1.3185159,193.0,-0.15029234,1.7008693,-0.22971511
0.0,0.0,0.0,0.0,15-43-27,0.15234756,-0.09931564,1.2750648,193.0,-0.081866555,1.352631,-0.22360566
0.0,0.0,0.0,0.0,15-43-27,0.13819551,-0.10661507,1.2375268,188.0,-0.081866555,1.352631,-0.22360566
0.0,0.0,0.0,0.0,15-43-27,-0.168836,0.27954865,1.0340374,180.0,-0.081866555,0.28470013,-0.21627434
0.0,0.0,0.0,0.0,15-43-27,-0.168836,0.27954865,1.0340374,180.0,-0.081866555,0.28470013,-0.21627434
0.0,0.0,0.0,0.0,15-43-27,-0.3731416,0.45493603,1.0712181,178.0,-0.06964767,-0.065982,-0.09408545
0.0,0.0,0.0,0.0,15-43-27,-0.25895584,0.35668182,1.0426118,178.0,-0.0012218889,-0.27981254,0.037878554
0.0,0.0,0.0,0.0,15-43-27,0.47883618,0.21798515,0.4096104,174.0,0.007331333,-0.34579456,0.07942278
0.0,0.0,0.0,0.0,15-43-27,0.41826582,-0.41910267,0.35055828,165.0,-0.029325332,-0.68670154,0.076979
0.0,0.0,0.0,0.0,15-43-27,0.32723796,-0.2768507,0.45605958,160.0,-0.029325332,-0.68670154,0.076979
0.0,0.0,0.0,0.0,15-43-27,0.32791483,-0.31394768,0.5912726,160.0,-0.014662666,-0.8040029,0.012218889
0.0,0.0,0.0,0.0,15-43-27,0.22351348,-0.3425274,0.5849017,155.0,0.014662666,-0.86143166,-0.012218889
0.0,0.0,0.0,0.0,15-43-27,0.11697936,0.0063352585,0.3321644,150.0,0.040322334,-0.88464755,-0.018328333
0.0,0.0,0.0,0.0,15-43-27,0.02504003,-0.08197498,0.24136758,144.0,0.009775111,-0.85165656,0.118523225
0.0,0.0,0.0,0.0,15-43-27,0.011698961,-0.08687019,0.3513509,141.0,-0.013440778,-0.89564455,0.13685155
0.0,0.0,0.0,0.0,15-43-27,0.011698961,-0.08687019,0.3513509,141.0,-0.013440778,-0.89564455,0.13685155
0.0,0.0,0.0,0.0,15-43-27,0.06987536,-0.045209885,0.74128926,139.0,-0.034212887,-1.077706,0.1857271
0.0,0.0,0.0,0.0,15-43-27,0.15072751,-0.2819872,0.9266521,137.0,-0.012218889,-1.1888978,0.19550222
0.0,0.0,0.0,0.0,15-43-27,0.12759352,-0.3278513,0.7246405,136.0,0.142961,-2.1480806,0.054985
0.0,0.0,0.0,0.0,15-43-27,-0.43886846,-0.4333601,0.14215565,135.0,0.142961,-2.1480806,0.054985
0.0,0.0,0.0,0.0,15-43-27,0.11011803,0.23391056,0.19415188,135.0,0.16862066,-2.1163116,0.051319335
0.0,0.0,0.0,0.0,15-43-27,-0.09244734,0.3190508,0.19949746,135.0,0.22604944,-2.1749623,0.06964767
0.0,0.0,0.0,0.0,15-43-27,-0.27921635,-0.13059998,-0.21910381,135.0,0.2627061,-2.229947,0.057428777
0.0,0.0,0.0,0.0,15-43-27,-0.5468571,0.38741016,0.18394518,134.0,0.048875555,-2.5012066,0.29814088
0.0,0.0,0.0,0.0,15-43-27,-0.47789517,0.33062935,0.10248017,134.0,0.07820089,-2.4889874,0.35679156
0.0,0.0,0.0,0.0,15-43-27,-0.26291186,0.06249714,0.07316589,134.0,0.07820089,-2.4889874,0.35679156
0.0,0.0,0.0,0.0,15-43-27,-0.0054484904,-0.23476696,0.04148674,134.0,0.124632664,-2.4669938,0.4081109
0.0,0.0,0.0,0.0,15-43-27,0.03864339,-0.53715897,0.06972885,135.0,0.10630433,-2.5012066,0.35556966
0.0,0.0,0.0,0.0,15-43-27,-0.16522595,-0.16282082,0.47762632,136.0,0.10019489,-2.945974,0.065982
0.0,0.0,0.0,0.0,15-43-27,-0.40352944,-0.07745266,0.24747658,137.0,0.13807344,-2.9985154,0.03176911
0.0,0.0,0.0,0.0,15-43-27,-0.41151965,-0.10167885,0.11943054,138.0,0.15151422,-3.0486128,0.015884556
0.0,0.0,0.0,0.0,15-43-27,-0.44213215,-0.043922424,-0.15424728,138.0,0.11974511,-3.0192876,0.047653668
0.0,0.0,0.0,0.0,15-43-27,-0.3451788,-0.039401054,-0.100332975,140.0,0.08675411,-3.0144,0.052541222
0.0,0.0,0.0,0.0,15-43-27,-0.18947506,-0.19049835,-0.009345293,145.0,0.18206145,-2.9606369,0.013440778
0.0,0.0,0.0,0.0,15-43-27,-0.5800398,-0.049790382,-0.117176294,148.0,0.16984256,-2.9374208,0.007331333
0.0,0.0,0.0,0.0,15-43-27,-0.82007813,0.08127308,-0.32068372,152.0,0.12707645,-2.9203146,0.04520989
0.0,0.0,0.0,0.0,15-43-27,-0.7023238,0.14651299,-0.3487599,152.0,0.09286355,-2.8861015,0.09652922
0.0,0.0,0.0,0.0,15-43-27,-0.54124737,0.08486271,-0.21327806,156.0,0.13562967,-2.6844897,0.17350823
0.0,0.0,0.0,0.0,15-43-28,0.15316045,-0.49663544,-0.043318033,160.0,0.14540477,-2.375352,0.059872556
0.0,0.0,0.0,0.0,15-43-28,0.15316045,-0.49663544,-0.043318033,164.0,0.14540477,-2.375352,0.059872556
0.0,0.0,0.0,0.0,15-43-28,-0.25521445,-0.1567564,-0.3401239,164.0,0.14418289,-2.2580507,-0.021994
0.0,0.0,0.0,0.0,15-43-28,-0.55395985,-0.0042209625,-0.34396672,169.0,0.14173912,-2.1016488,-0.012218889
0.0,0.0,0.0,0.0,15-43-28,-0.16143405,-0.16479015,-0.12301755,172.0,0.16984256,-2.0173388,-0.0061094444
0.0,0.0,0.0,0.0,15-43-28,-0.19576621,-0.052149773,-0.0013394356,181.0,0.12829833,-1.7179757,-0.036656667
0.0,0.0,0.0,0.0,15-43-28,-0.19576621,-0.052149773,-0.0013394356,181.0,0.12829833,-1.7179757,-0.036656667
0.0,0.0,0.0,0.0,15-43-28,-0.34420896,-0.0059862137,0.044099092,181.0,0.10019489,-1.6739877,0.029325332
0.0,0.0,0.0,0.0,15-43-28,-0.4302013,0.07213211,0.12968373,181.0,0.118523225,-1.6422187,0.07575711
0.0,0.0,0.0,0.0,15-43-28,-0.29773355,0.021867752,0.017230988,183.0,0.118523225,-1.6422187,0.07575711
0.0,0.0,0.0,0.0,15-43-28,-0.11022258,-0.2039957,0.07891369,195.0,0.1331859,-1.5224736,0.12829833
0.0,0.0,0.0,0.0,15-43-28,-0.12239456,-0.18508053,0.20672274,195.0,0.14173912,-1.5041453,0.114857554
0.0,0.0,0.0,0.0,15-43-28,-0.078078985,-0.17290592,0.24662876,195.0,0.14784856,-1.5126984,0.09652922
0.0,0.0,0.0,0.0,15-43-28,-0.06344628,-0.2320013,0.18650126,199.0,0.13685155,-1.5444676,0.07942278
0.0,0.0,0.0,0.0,15-43-28,-0.16109681,-0.29200268,0.2178986,204.0,0.13074212,-1.5957869,0.06476011
0.0,0.0,0.0,0.0,15-43-28,-0.1167655,-0.21424103,0.15086901,217.0,0.13074212,-1.5566864,0.072091445
0.0,0.0,0.0,0.0,15-43-28,-0.39300728,-0.21269417,0.011483431,217.0,0.13440777,-1.5408019,0.068425775
0.0,0.0,0.0,0.0,15-43-28,-0.119971514,-0.15548992,-0.020943403,217.0,0.13074212,-1.5420238,0.059872556
0.0,0.0,0.0,0.0,15-43-28,-0.12995982,-0.21160507,0.19599569,220.0,0.124632664,-1.5346924,0.04154422
0.0,0.0,0.0,0.0,15-43-28,-0.057649612,-0.34759617,0.16376328,220.0,0.12218889,-1.5273612,0.019550223
0.0,0.0,0.0,0.0,15-43-28,-0.36755872,-0.029538155,0.18463409,227.0,0.114857554,-1.5713491,-0.051319335
0.0,0.0,0.0,0.0,15-43-28,-0.36755872,-0.029538155,0.18463409,227.0,0.10874811,-1.5200298,-0.036656667
0.0,0.0,0.0,0.0,15-43-28,-0.32775664,-0.033768654,-0.28985965,227.0,0.10386056,-1.451604,-0.019550223
0.0,0.0,0.0,0.0,15-43-28,-0.511961,5.226135E-4,-0.02634871,229.0,0.087976,-1.3978409,0.012218889
0.0,0.0,0.0,0.0,15-43-28,-0.26522565,-0.04493332,0.18024194,229.0,0.07331333,-1.3208619,0.061094444
0.0,0.0,0.0,0.0,15-43-28,0.25717044,-0.14340019,-2.0239134,238.0,0.076979,-1.3880658,0.10386056
0.0,0.0,0.0,0.0,15-43-28,0.25717044,-0.14340019,-2.0239134,238.0,0.076979,-1.3880658,0.10386056
0.0,0.0,0.0,0.0,15-43-28,0.25717044,-0.14340019,-2.0239134,238.0,0.076979,-1.3880658,0.10386056
0.0,0.0,0.0,0.0,15-43-28,-1.2369289,0.0809536,0.485834,241.0,0.043988,0.04520989,0.22238378
0.0,0.0,0.0,0.0,15-43-28,-0.06291723,0.018318176,2.1187859,244.0,-0.14173912,0.057428777,0.340907
0.0,0.0,0.0,0.0,15-43-28,-0.13050008,-0.5529814,-1.1447781,247.0,0.263928,-0.10019489,0.25904045
0.0,0.0,0.0,0.0,15-43-28,-0.13050008,-0.5529814,-1.1447781,250.0,0.263928,-0.10019489,0.25904045
0.0,0.0,0.0,0.0,15-43-28,0.7395649,-0.5117245,0.8305947,252.0,-0.023215888,0.0048875557,-0.036656667
0.0,0.0,0.0,0.0,15-43-28,-0.064419985,-0.34539032,-0.5042319,252.0,0.03176911,-0.04520989,-0.14418289
0.0,0.0,0.0,0.0,15-43-28,-0.064419985,-0.34539032,-0.5042319,255.0,0.03176911,-0.04520989,-0.14418289
0.0,0.0,0.0,0.0,15-43-28,-0.36382008,-0.088391304,-0.19547987,259.0,0.02077211,-0.014662666,-0.12585455
0.0,0.0,0.0,0.0,15-43-28,-0.36382008,-0.088391304,-0.19547987,259.0,-0.037878554,0.054985,-0.07086956
0.0,0.0,0.0,0.0,15-43-28,-0.36382008,-0.088391304,-0.19547987,259.0,-0.037878554,0.054985,-0.07086956
0.0,0.0,0.0,0.0,15-43-28,-0.16800857,-0.016905785,0.40158653,259.0,-0.04154422,0.06476011,-0.051319335
0.0,0.0,0.0,0.0,15-43-28,-0.16222835,-0.12150478,0.25683117,259.0,0.02077211,0.036656667,-0.036656667
0.0,0.0,0.0,0.0,15-43-28,0.0035655499,-0.1584959,0.1320082,263.0,0.0036656666,0.046431776,-0.06353822
0.0,0.0,0.0,0.0,15-43-28,0.0035655499,-0.1584959,0.1320082,263.0,0.0036656666,0.046431776,-0.06353822
0.0,0.0,0.0,0.0,15-43-28,0.010174513,-0.21366882,0.03294933,263.0,0.0,0.058650665,-0.076979
0.0,0.0,0.0,0.0,15-43-28,-0.02693057,-0.22097683,0.06554711,264.0,-0.03176911,0.08064467,-0.09652922
0.0,0.0,0.0,0.0,15-43-28,-0.07906842,-0.17650986,0.12548685,265.0,-0.037878554,0.09775111,-0.105082445
0.0,0.0,0.0,0.0,15-43-28,-0.107153654,-0.109680176,0.1095891,268.0,-0.06353822,0.15884556,-0.11363567
0.0,0.0,0.0,0.0,15-43-28,-0.107153654,-0.109680176,0.1095891,268.0,-0.06353822,0.15884556,-0.11363567
0.0,0.0,0.0,0.0,15-43-28,0.0060732365,-0.12235832,0.27465415,268.0,-0.061094444,0.142961,-0.10263867
0.0,0.0,0.0,0.0,15-43-28,-0.12552619,-0.10638809,0.113758564,268.0,-0.028103445,0.13440777,-0.10630433
0.0,0.0,0.0,0.0,15-43-28,-0.057746172,-0.14043236,0.022544503,268.0,-0.032991,0.13685155,-0.10752622
0.0,0.0,0.0,0.0,15-43-29,-0.21660686,-0.009150505,0.0887115,269.0,-0.037878554,0.153958,-0.06720389
0.0,0.0,0.0,0.0,15-43-29,-0.21660686,-0.009150505,0.0887115,269.0,-0.037878554,0.153958,-0.06720389
0.0,0.0,0.0,0.0,15-43-29,-0.174124,-0.01941967,0.09270728,269.0,-0.037878554,0.153958,-0.06720389
0.0,0.0,0.0,0.0,15-43-29,-0.18333697,-0.11161327,0.12149036,270.0,-0.03176911,0.1747301,-0.026881555
0.0,0.0,0.0,0.0,15-43-29,0.03944683,-0.21011162,0.102574706,270.0,-0.028103445,0.20527734,-0.030547222
0.0,0.0,0.0,0.0,15-43-29,-0.15598631,0.02829647,-0.37539756,270.0,-0.054985,0.593838,-0.061094444
0.0,0.0,0.0,0.0,15-43-29,-0.15598631,0.02829647,-0.37539756,270.0,-0.054985,0.593838,-0.061094444
0.0,0.0,0.0,0.0,15-43-29,-4.005432E-5,0.015667915,-0.39782202,270.0,-0.050097443,0.7123612,-0.023215888
0.0,0.0,0.0,0.0,15-43-29,-0.08131385,-0.21228027,-0.47178423,270.0,-0.048875555,0.9860643,-0.032991
0.0,0.0,0.0,0.0,15-43-29,0.05376911,-0.26681328,-0.22695684,270.0,-0.059872556,1.0923687,-0.034212887
0.0,0.0,0.0,0.0,15-43-29,0.033123255,-0.21668053,-0.49035406,270.0,-0.17839578,1.4858168,-0.208943
0.0,0.0,0.0,0.0,15-43-29,0.033123255,-0.21668053,-0.49035406,270.0,-0.17839578,1.4858168,-0.208943
0.0,0.0,0.0,0.0,15-43-29,-0.071275234,-0.217947,-0.673954,269.0,-0.17839578,1.4858168,-0.208943
0.0,0.0,0.0,0.0,15-43-29,-0.21175241,-0.08008003,-0.3979982,269.0,-0.26759365,1.6507719,-0.21138678
0.0,0.0,0.0,0.0,15-43-29,-0.27952862,-0.09489727,-0.0034445524,269.0,-0.296919,1.7497449,-0.1857271
0.0,0.0,0.0,0.0,15-43-29,0.044609547,0.029279709,-0.119638205,268.0,-0.21138678,2.2898197,-0.21505244
0.0,0.0,0.0,0.0,15-43-29,0.044609547,0.029279709,-0.119638205,268.0,-0.21138678,2.2898197,-0.21505244
0.0,0.0,0.0,0.0,15-43-29,-0.37631655,-0.113949776,-0.115688086,267.0,-0.142961,2.3826833,-0.19672412
0.0,0.0,0.0,0.0,15-43-29,-0.23057699,-0.15585232,-0.34000468,267.0,-0.11119189,2.5671885,-0.175952
0.0,0.0,0.0,0.0,15-43-29,-0.43792915,0.038993835,-0.7888341,266.0,-0.11119189,2.5671885,-0.175952
0.0,0.0,0.0,0.0,15-43-29,-0.31818438,-0.19736767,-0.24863577,264.0,-0.20527734,3.066941,-0.095307335
0.0,0.0,0.0,0.0,15-43-29,-0.31818438,-0.19736767,-0.24863577,264.0,-0.20527734,3.066941,-0.095307335
0.0,0.0,0.0,0.0,15-43-29,-0.36138916,-0.23370838,0.02582264,262.0,-0.22727133,3.0608315,-0.11241378
0.0,0.0,0.0,0.0,15-43-29,-0.2934401,-0.31741905,0.09228182,262.0,-0.22971511,3.0730507,-0.12952022
0.0,0.0,0.0,0.0,15-43-29,-0.28081846,-0.1691513,-0.06859422,262.0,-0.23582456,3.0461688,-0.14418289
0.0,0.0,0.0,0.0,15-43-29,-0.45267272,-0.026889801,-0.14715362,255.0,-0.2761469,3.0302844,-0.07453522
0.0,0.0,0.0,0.0,15-43-29,-0.45267272,-0.026889801,-0.14715362,255.0,-0.2761469,3.0302844,-0.07453522
0.0,0.0,0.0,0.0,15-43-29,-0.46579838,-0.09477234,0.048638582,251.0,-0.30547222,3.0156217,-0.07331333
0.0,0.0,0.0,0.0,15-43-29,-0.34457278,-0.109311104,0.288826,251.0,-0.31402543,3.0192876,-0.065982
0.0,0.0,0.0,0.0,15-43-29,-0.11134994,-0.15934467,0.35568976,248.0,-0.29814088,3.0302844,-0.048875555
0.0,0.0,0.0,0.0,15-43-29,-0.21063352,-0.093131065,-0.09526992,236.0,-0.15273611,3.146364,-0.21871811
0.0,0.0,0.0,0.0,15-43-29,-0.21063352,-0.093131065,-0.09526992,236.0,-0.15273611,3.146364,-0.21871811
0.0,0.0,0.0,0.0,15-43-29,-0.24588996,0.25396538,-0.2447784,232.0,-0.16128933,3.231896,-0.20283355
0.0,0.0,0.0,0.0,15-43-29,-0.46796298,0.14900494,-0.23619795,232.0,-0.21260867,3.4164014,-0.15762366
0.0,0.0,0.0,0.0,15-43-29,-0.42209357,0.11021137,-0.36355567,229.0,-0.22727133,3.51904,-0.11607944
0.0,0.0,0.0,0.0,15-43-29,-0.63226557,0.23956776,-0.506032,224.0,-0.28836578,3.7695272,-0.17228633
0.0,0.0,0.0,0.0,15-43-29,-0.67440534,0.3135872,-0.47595692,224.0,-0.28836578,3.7695272,-0.17228633
0.0,0.0,0.0,0.0,15-43-29,-0.67440534,0.3135872,-0.47595692,224.0,-0.3836731,4.0065737,-0.07575711
0.0,0.0,0.0,0.0,15-43-29,-0.67440534,0.3135872,-0.47595692,224.0,-0.3836731,4.0065737,-0.07575711
0.0,0.0,0.0,0.0,15-43-29,-0.33933938,-0.425025,0.7933872,216.0,-0.39100444,4.1751943,-0.05620689
0.0,0.0,0.0,0.0,15-43-29,-0.4848144,0.016028404,0.12717867,204.0,-0.29447523,4.0517836,-0.23582456
0.0,0.0,0.0,0.0,15-43-29,-0.4848144,0.016028404,0.12717867,204.0,-0.29447523,4.0517836,-0.23582456
0.0,0.0,0.0,0.0,15-43-29,-0.52035874,0.03933525,0.060471773,197.0,-0.31769112,4.0444527,-0.23826833
0.0,0.0,0.0,0.0,15-43-29,-0.7172761,0.4190092,0.015202045,197.0,-0.37878555,4.092106,-0.16739878
0.0,0.0,0.0,0.0,15-43-29,-0.6628954,0.1909113,0.16304207,191.0,-0.40077955,4.1153216,-0.13807344
0.0,0.0,0.0,0.0,15-43-29,-0.75428224,0.20397091,1.3039141,177.0,-0.3726761,3.593575,-0.08308844
