Longitude,Latitude,Speed,Distance,Time,Acc X,Acc Y,Acc Z,Heading,gyro_x,gyro_y,gyro_z
0.0,0.0,0.0,0.0,15-43-29,-0.75428224,0.20397091,1.3039141,177.0,-0.3726761,3.593575,-0.08308844
0.0,0.0,0.0,0.0,15-43-29,-0.63353086,0.32608128,1.3690505,177.0,-0.373898,3.3699696,-0.036656667
0.0,0.0,0.0,0.0,15-43-29,-0.0532099,-0.467515,2.2533383,172.0,-0.307916,2.7248123,-0.0036656666
0.0,0.0,0.0,0.0,15-43-29,-0.16221368,-0.442873,2.211383,172.0,-0.23704645,2.3912365,-0.019550223
0.0,0.0,0.0,0.0,15-43-30,-0.46199918,0.8924141,0.35131022,151.0,-0.20161167,1.0899249,-0.065982
0.0,0.0,0.0,0.0,15-43-30,-0.46199918,0.8924141,0.35131022,151.0,-0.20161167,1.0899249,-0.065982
0.0,0.0,0.0,0.0,15-43-30,-0.59504807,0.87190056,0.60058445,151.0,-0.20038977,1.022721,0.043988
0.0,0.0,0.0,0.0,15-43-30,-0.52786744,0.4849434,1.0741867,145.0,-0.13929534,0.9799549,0.16617689
0.0,0.0,0.0,0.0,15-43-30,0.31096768,-0.5394592,1.6420798,140.0,-0.007331333,0.7013642,0.28470013
0.0,0.0,0.0,0.0,15-43-30,0.45010448,-0.06874752,0.1676895,130.0,-0.07820089,-0.32502246,-0.23460266
0.0,0.0,0.0,0.0,15-43-30,0.45010448,-0.06874752,0.1676895,130.0,-0.07820089,-0.32502246,-0.23460266
0.0,0.0,0.0,0.0,15-43-30,0.15282297,0.16680145,-0.073073745,125.0,-0.07820089,-0.32502246,-0.23460266
0.0,0.0,0.0,0.0,15-43-30,-0.059140444,0.36244106,-0.27038127,125.0,-0.09775111,-0.22849323,-0.13685155
0.0,0.0,0.0,0.0,15-43-30,-0.061129093,0.36211395,0.27225155,125.0,-0.059872556,-0.1857271,-0.02077211
0.0,0.0,0.0,0.0,15-43-30,0.40440726,-0.14026737,0.07150388,45.0,0.0061094444,-0.5021963,-0.05620689
0.0,0.0,0.0,0.0,15-43-30,0.40440726,-0.14026737,0.07150388,45.0,0.0061094444,-0.5021963,-0.05620689
0.0,0.0,0.0,0.0,15-43-30,-0.035772324,-0.10582161,0.36220646,52.0,-0.048875555,-0.58650666,-0.08308844
0.0,0.0,0.0,0.0,15-43-30,-0.16675138,0.15214825,0.56928617,52.0,-0.08064467,-0.8003372,0.0036656666
0.0,0.0,0.0,0.0,15-43-30,-0.27228892,0.3581457,0.6845349,63.0,-0.08064467,-0.8003372,0.058650665
0.0,0.0,0.0,0.0,15-43-30,-0.02939868,-0.023610115,0.76949275,94.0,-0.029325332,-1.7778484,0.15762366
0.0,0.0,0.0,0.0,15-43-30,-0.02939868,-0.023610115,0.76949275,94.0,-0.029325332,-1.7778484,0.15762366
0.0,0.0,0.0,0.0,15-43-30,-0.017326832,-0.006095886,0.8406483,94.0,-0.037878554,-1.97946,0.16251123
0.0,0.0,0.0,0.0,15-43-30,-0.21984303,-0.10052109,1.0319997,94.0,-0.0036656666,-2.3704646,0.18328333
0.0,0.0,0.0,0.0,15-43-30,-0.081077814,-0.22596836,1.246512,92.0,0.032991,-2.5757418,0.16739878
0.0,0.0,0.0,0.0,15-43-30,-0.29222894,-0.08678341,0.13419235,90.0,0.16617689,-3.4273982,0.22116189
0.0,0.0,0.0,0.0,15-43-30,-0.29222894,-0.08678341,0.13419235,90.0,0.16617689,-3.4273982,0.22116189
0.0,0.0,0.0,0.0,15-43-30,-0.25983596,-0.43492413,0.21867204,90.0,0.10386056,-3.5618062,0.197946
0.0,0.0,0.0,0.0,15-43-30,-0.18282342,-0.33115673,0.34996903,90.0,0.054985,-3.6705542,0.15517989
0.0,0.0,0.0,0.0,15-43-30,-0.3769257,-0.46789265,0.5350821,90.0,0.057428777,-3.8452845,0.047653668
0.0,0.0,0.0,0.0,15-43-30,-0.7866647,0.056141853,0.20309913,90.0,0.17350823,-4.2045197,-0.095307335
0.0,0.0,0.0,0.0,15-43-30,-0.7866647,0.056141853,0.20309913,90.0,0.17350823,-4.2045197,-0.095307335
0.0,0.0,0.0,0.0,15-43-30,-0.9504043,-0.03319931,0.13151193,91.0,0.1857271,-4.2216263,-0.091641665
0.0,0.0,0.0,0.0,15-43-30,-0.83034146,-0.058224678,-0.11401248,91.0,0.22360566,-4.189857,-0.04154422
0.0,0.0,0.0,0.0,15-43-30,-0.83308125,-0.17085457,0.008478403,92.0,0.2517091,-4.176416,-0.036656667
0.0,0.0,0.0,0.0,15-43-30,-1.0391015,0.14128876,-0.30227828,88.0,0.20649922,-3.9784703,-0.032991
0.0,0.0,0.0,0.0,15-43-30,-0.9662997,0.0026340485,-0.015400171,88.0,0.20649922,-3.9784703,-0.032991
0.0,0.0,0.0,0.0,15-43-30,-0.9662997,0.0026340485,-0.015400171,78.0,0.20161167,-3.938148,0.0048875557
0.0,0.0,0.0,0.0,15-43-30,-0.6322306,-0.29728222,0.08879852,65.0,0.252931,-3.846506,0.032991
0.0,0.0,0.0,0.0,15-43-30,-0.5115565,-0.38206863,-0.25977826,65.0,0.27125934,-3.7695272,0.024437778
0.0,0.0,0.0,0.0,15-43-30,-0.91010624,0.36723423,-0.10255003,45.0,0.19550222,-3.3882978,-0.030547222
0.0,0.0,0.0,0.0,15-43-30,-0.91010624,0.36723423,-0.10255003,45.0,0.19550222,-3.3882978,-0.030547222
0.0,0.0,0.0,0.0,15-43-30,-0.6641227,0.12847614,-0.2765615,117.0,0.21383056,-3.3174284,0.028103445
0.0,0.0,0.0,0.0,15-43-30,-0.60357594,-0.051797867,-0.41879416,122.0,0.241934,-3.1622484,0.10386056
0.0,0.0,0.0,0.0,15-43-30,-0.27928138,-0.34360218,-0.12707591,122.0,0.18939278,-3.0046248,0.11241378
0.0,0.0,0.0,0.0,15-43-30,-0.20950627,-0.4175806,0.5350096,131.0,0.27981254,-3.003403,-0.1881709
0.0,0.0,0.0,0.0,15-43-30,-0.20950627,-0.4175806,0.5350096,131.0,0.27981254,-3.003403,-0.1881709
0.0,0.0,0.0,0.0,15-43-30,-0.6137775,-0.09560585,0.49851775,134.0,0.31524733,-3.1060417,-0.24926533
0.0,0.0,0.0,0.0,15-43-30,-0.6079724,0.08508396,0.051223278,137.0,0.33357567,-3.123148,-0.24926533
0.0,0.0,0.0,0.0,15-43-30,-0.7206712,0.20334911,0.03379941,137.0,0.3616791,-3.1145947,-0.21749622
0.0,0.0,0.0,0.0,15-43-30,-0.22599125,-0.12879658,-0.28919244,153.0,0.28470013,-2.430337,-0.072091445
0.0,0.0,0.0,0.0,15-43-30,-0.22599125,-0.12879658,-0.28919244,153.0,0.28470013,-2.430337,-0.072091445
0.0,0.0,0.0,0.0,15-43-30,-0.3849008,-0.019824028,-0.31810617,160.0,0.24682155,-2.2837102,-0.065982
0.0,0.0,0.0,0.0,15-43-30,-0.53935504,0.15509892,0.0022301674,167.0,0.2553748,-2.0063415,0.04154422
0.0,0.0,0.0,0.0,15-43-30,-0.62586975,0.09503555,-0.4392116,167.0,0.2553748,-2.0063415,0.04154422
0.0,0.0,0.0,0.0,15-43-31,-0.029224157,-0.1973381,0.019856453,177.0,0.15151422,-1.6397749,0.16251123
0.0,0.0,0.0,0.0,15-43-31,-0.029224157,-0.1973381,0.019856453,177.0,0.15151422,-1.6397749,0.16251123
0.0,0.0,0.0,0.0,15-43-31,-0.3263328,0.022506714,0.10721719,181.0,0.16006744,-1.5334705,0.15884556
0.0,0.0,0.0,0.0,15-43-31,-0.283978,0.03406334,0.21310759,185.0,0.16006744,-1.4687104,0.15884556
0.0,0.0,0.0,0.0,15-43-31,-0.19034934,-0.044003487,0.43839657,185.0,0.153958,-1.4125036,0.18450522
0.0,0.0,0.0,0.0,15-43-31,-0.26801157,-0.447587,-0.31444347,202.0,0.186949,-1.2793176,0.274925
0.0,0.0,0.0,0.0,15-43-31,-0.26801157,-0.447587,-0.31444347,202.0,0.186949,-1.2793176,0.274925
0.0,0.0,0.0,0.0,15-43-31,-0.13000083,-0.18162441,-0.043355584,208.0,0.123410776,-1.2145575,0.2553748
0.0,0.0,0.0,0.0,15-43-31,-0.29884624,-0.20490074,0.053563118,213.0,0.101416774,-1.1607945,0.23949023
0.0,0.0,0.0,0.0,15-43-31,-0.29884624,-0.20490074,0.053563118,213.0,0.087976,-1.1314691,0.24559967
0.0,0.0,0.0,0.0,15-43-31,1.1968582,0.36848545,-0.37943017,221.0,0.095307335,-1.1094751,0.5193028
0.0,0.0,0.0,0.0,15-43-31,1.1968582,0.36848545,-0.37943017,221.0,0.095307335,-1.1094751,0.5193028
0.0,0.0,0.0,0.0,15-43-31,0.6615093,0.2169609,0.0037506819,224.0,-0.040322334,-1.0838155,0.17106445
0.0,0.0,0.0,0.0,15-43-31,-0.101542234,-0.28391647,0.05572784,227.0,0.02077211,-1.0801498,0.061094444
0.0,0.0,0.0,0.0,15-43-31,0.4008243,0.22725582,-1.827812,227.0,0.02077211,-1.0801498,0.061094444
0.0,0.0,0.0,0.0,15-43-31,0.53629375,0.18061829,1.1812099,233.0,0.24559967,-0.04154422,0.2553748
0.0,0.0,0.0,0.0,15-43-31,0.53629375,0.18061829,1.1812099,233.0,0.24559967,-0.04154422,0.2553748
0.0,0.0,0.0,0.0,15-43-31,-0.16904259,-0.3412304,-0.8932413,236.0,0.16373311,-0.030547222,0.175952
0.0,0.0,0.0,0.0,15-43-31,0.38977432,-0.2746687,0.5101703,239.0,-0.048875555,-0.019550223,0.1331859
0.0,0.0,0.0,0.0,15-43-31,0.38977432,-0.2746687,0.5101703,239.0,0.0,-0.034212887,0.08675411
0.0,0.0,0.0,0.0,15-43-31,0.3567028,-0.46695995,0.529176,249.0,-0.040322334,0.17106445,-0.3714542
0.0,0.0,0.0,0.0,15-43-31,0.3567028,-0.46695995,0.529176,249.0,-0.040322334,0.17106445,-0.3714542
0.0,0.0,0.0,0.0,15-43-31,0.07614398,-0.12544537,0.15531063,249.0,-0.042766113,0.13074212,-0.42032978
0.0,0.0,0.0,0.0,15-43-31,-0.40953326,-0.18107414,0.24341738,251.0,-0.058650665,0.10386056,-0.35434777
0.0,0.0,0.0,0.0,15-43-31,-0.15951443,-0.15390015,0.37971807,251.0,-0.04154422,0.11607944,-0.31646922
0.0,0.0,0.0,0.0,15-43-31,-0.3288746,-0.024980545,0.41706944,257.0,-0.08064467,0.085532226,-0.33601946
0.0,0.0,0.0,0.0,15-43-31,-0.3288746,-0.024980545,0.41706944,257.0,-0.057428777,0.08308844,-0.307916
0.0,0.0,0.0,0.0,15-43-31,-0.21206951,0.096912384,0.32436514,259.0,-0.026881555,0.08919789,-0.274925
0.0,0.0,0.0,0.0,15-43-31,-0.1171937,-0.047222137,0.2636758,260.0,-0.0061094444,0.105082445,-0.24315588
0.0,0.0,0.0,0.0,15-43-31,-0.1171937,-0.047222137,0.2636758,260.0,0.0036656666,0.10874811,-0.22116189
0.0,0.0,0.0,0.0,15-43-31,-0.14532304,0.08052349,0.11170709,263.0,0.061094444,0.09286355,0.062316332
0.0,0.0,0.0,0.0,15-43-31,-0.14532304,0.08052349,0.11170709,263.0,0.06964767,0.08919789,0.076979
0.0,0.0,0.0,0.0,15-43-31,0.47857404,-0.07557392,0.26652706,263.0,0.054985,0.037878554,0.036656667
0.0,0.0,0.0,0.0,15-43-31,0.27063227,-0.36104298,0.029587746,263.0,0.046431776,-0.026881555,-0.021994
0.0,0.0,0.0,0.0,15-43-31,0.27063227,-0.36104298,0.029587746,263.0,0.046431776,-0.026881555,-0.021994
0.0,0.0,0.0,0.0,15-43-31,-0.317868,-0.11619282,0.06751943,265.0,0.0036656666,0.0024437779,-0.07453522
0.0,0.0,0.0,0.0,15-43-31,-0.317868,-0.11619282,0.06751943,265.0,0.0036656666,0.0024437779,-0.07453522
0.0,0.0,0.0,0.0,15-43-31,-0.0028977394,-0.051106453,0.24800634,265.0,-0.010997,0.0024437779,-0.007331333
0.0,0.0,0.0,0.0,15-43-31,0.06861973,-0.12178326,0.1660918,265.0,-0.0036656666,0.008553222,0.0061094444
0.0,0.0,0.0,0.0,15-43-31,0.06861973,-0.12178326,0.1660918,265.0,0.010997,0.0048875557,-0.0048875557
0.0,0.0,0.0,0.0,15-43-31,-0.07295871,-0.033075333,0.19574225,266.0,0.0048875557,-0.007331333,-0.029325332
0.0,0.0,0.0,0.0,15-43-31,-0.07295871,-0.033075333,0.19574225,266.0,0.0048875557,-0.007331333,-0.029325332
0.0,0.0,0.0,0.0,15-43-31,-0.08200097,-0.019495964,0.17733347,266.0,0.0036656666,0.0012218889,-0.024437778
0.0,0.0,0.0,0.0,15-43-31,-0.08200097,-0.019495964,0.17733347,266.0,0.0036656666,0.0012218889,-0.024437778
0.0,0.0,0.0,0.0,15-43-31,-0.021429062,0.01760006,0.18027556,266.0,0.0,0.0012218889,-0.012218889
0.0,0.0,0.0,0.0,15-43-31,0.02374053,-0.08908272,0.14982557,266.0,0.02077211,0.0012218889,0.015884556
0.0,0.0,0.0,0.0,15-43-31,0.02374053,-0.08908272,0.14982557,266.0,0.02077211,0.0012218889,0.015884556
0.0,0.0,0.0,0.0,15-43-31,-0.046049118,-0.14576626,0.061468363,266.0,0.024437778,-0.0061094444,-0.0061094444
0.0,0.0,0.0,0.0,15-43-31,-0.04169488,-0.15450001,0.10834789,266.0,0.010997,-0.007331333,-0.008553222
0.0,0.0,0.0,0.0,15-43-31,-0.023153305,-0.09428978,0.15343451,266.0,0.009775111,-0.0012218889,-0.017106444
0.0,0.0,0.0,0.0,15-43-32,-0.11444116,-0.10553551,0.15127754,267.0,0.026881555,0.0,0.015884556
0.0,0.0,0.0,0.0,15-43-32,-0.065490246,-0.16668129,0.13178265,267.0,0.026881555,0.0,0.015884556
0.0,0.0,0.0,0.0,15-43-32,0.0790782,-0.22918034,0.06465411,267.0,0.02077211,-0.0048875557,0.017106444
0.0,0.0,0.0,0.0,15-43-32,0.0790782,-0.22918034,0.06465411,267.0,0.02077211,-0.0048875557,0.017106444
0.0,0.0,0.0,0.0,15-43-32,0.06597853,-0.2656641,0.071409106,268.0,0.02077211,-0.0048875557,0.017106444
0.0,0.0,0.0,0.0,15-43-32,-0.044461727,-0.08655453,0.11383057,268.0,0.0061094444,-0.0012218889,0.014662666
0.0,0.0,0.0,0.0,15-43-32,-0.044461727,-0.08655453,0.11383057,268.0,0.0061094444,-0.0012218889,0.014662666
0.0,0.0,0.0,0.0,15-43-32,-0.040947676,-0.19068718,0.18233907,268.0,0.0036656666,-0.0048875557,0.015884556
0.0,0.0,0.0,0.0,15-43-32,0.0066902637,-0.2064867,0.11367452,268.0,0.012218889,0.0,0.023215888
0.0,0.0,0.0,0.0,15-43-32,0.043801785,-0.11735153,0.04180765,268.0,0.014662666,-0.0036656666,0.015884556
0.0,0.0,0.0,0.0,15-43-32,-0.045900345,-0.23202896,0.09162915,268.0,-0.0048875557,-0.007331333,0.0
0.0,0.0,0.0,0.0,15-43-32,-0.045900345,-0.23202896,0.09162915,268.0,-0.0048875557,-0.007331333,0.0
0.0,0.0,0.0,0.0,15-43-32,-0.045900345,-0.23202896,0.09162915,268.0,-0.0024437779,-0.007331333,0.009775111
0.0,0.0,0.0,0.0,15-43-32,0.04231453,-0.011855125,0.11646092,268.0,-0.0024437779,-0.007331333,0.009775111
0.0,0.0,0.0,0.0,15-43-32,-0.076164484,-0.12580776,0.13495457,268.0,-0.009775111,-0.008553222,-0.021994
0.0,0.0,0.0,0.0,15-43-32,-0.033887863,-0.15119553,0.074245095,268.0,0.0024437779,-0.0061094444,0.0048875557
0.0,0.0,0.0,0.0,15-43-32,-0.033887863,-0.15119553,0.074245095,268.0,-0.007331333,-0.0048875557,0.010997
0.0,0.0,0.0,0.0,15-43-32,0.053245544,-0.031580925,0.022957563,268.0,-0.0048875557,-0.007331333,0.0012218889
0.0,0.0,0.0,0.0,15-43-32,0.05214119,-0.032092094,0.022223115,269.0,-0.0061094444,-0.009775111,-0.014662666
0.0,0.0,0.0,0.0,15-43-32,-0.039646626,-0.08087921,0.10879159,269.0,-0.0061094444,-0.009775111,-0.014662666
0.0,0.0,0.0,0.0,15-43-32,-0.060041904,-0.3086872,0.08614862,269.0,0.008553222,-0.0036656666,0.051319335
0.0,0.0,0.0,0.0,15-43-32,-0.060041904,-0.3086872,0.08614862,269.0,0.008553222,-0.0036656666,0.051319335
0.0,0.0,0.0,0.0,15-43-32,0.18819857,-0.22310257,0.04867983,269.0,-0.0012218889,-0.007331333,0.0024437779
0.0,0.0,0.0,0.0,15-43-32,0.15976763,-0.22563839,0.029522777,269.0,-0.015884556,-0.0036656666,-0.023215888
0.0,0.0,0.0,0.0,15-43-32,0.06229067,-0.20825768,-0.012543082,269.0,-0.025659667,-0.0024437779,-0.03543478
0.0,0.0,0.0,0.0,15-43-32,-0.15890384,-0.060832977,0.13268971,269.0,0.0024437779,-0.0024437779,0.028103445
0.0,0.0,0.0,0.0,15-43-32,-3.0755997E-4,-0.048166275,0.13794982,269.0,0.009775111,-0.0061094444,0.04154422
0.0,0.0,0.0,0.0,15-43-32,0.088585615,-0.10479164,0.084421515,269.0,0.0024437779,-0.008553222,0.0061094444
0.0,0.0,0.0,0.0,15-43-32,0.12986755,-0.14146137,0.07607019,269.0,0.0024437779,-0.008553222,0.0061094444
0.0,0.0,0.0,0.0,15-43-32,0.084145784,-0.22047043,0.06735182,269.0,-0.007331333,-0.0061094444,-0.009775111
0.0,0.0,0.0,0.0,15-43-32,0.07675719,-0.06686306,-0.09813225,269.0,-0.007331333,-0.010997,-0.05376311
0.0,0.0,0.0,0.0,15-43-32,0.07675719,-0.06686306,-0.09813225,269.0,-0.007331333,-0.010997,-0.05376311
0.0,0.0,0.0,0.0,15-43-32,-0.14495802,-0.026698112,0.34482694,269.0,-0.03543478,0.0024437779,-0.028103445
0.0,0.0,0.0,0.0,15-43-32,-0.14190221,-0.026447296,0.339159,269.0,-0.014662666,-0.040322334,-0.032991
0.0,0.0,0.0,0.0,15-43-32,-0.04244256,-0.11054039,-0.018119454,269.0,0.028103445,-0.019550223,-0.036656667
0.0,0.0,0.0,0.0,15-43-32,0.35469365,-0.6266508,-0.17904258,269.0,0.015884556,0.186949,-0.08431033
0.0,0.0,0.0,0.0,15-43-32,0.35469365,-0.6266508,-0.17904258,269.0,0.015884556,0.186949,-0.08431033
0.0,0.0,0.0,0.0,15-43-32,0.3118279,-0.23344803,0.32769334,269.0,-0.09775111,-0.07453522,-0.15517989
0.0,0.0,0.0,0.0,15-43-32,0.3118279,-0.23344803,0.32769334,269.0,-0.09775111,-0.07453522,-0.15517989
0.0,0.0,0.0,0.0,15-43-32,-0.6692095,0.49922085,0.08727872,269.0,-0.059872556,-0.07331333,-0.14540477
0.0,0.0,0.0,0.0,15-43-32,0.11769819,-0.2354002,-0.03867364,269.0,0.042766113,-0.015884556,0.07575711
0.0,0.0,0.0,0.0,15-43-32,0.11769819,-0.2354002,-0.03867364,269.0,0.018328333,-0.036656667,0.059872556
0.0,0.0,0.0,0.0,15-43-32,0.015360355,-0.06855011,0.16686809,269.0,-0.0024437779,-0.043988,0.043988
0.0,0.0,0.0,0.0,15-43-32,-0.06802988,-0.02089119,0.18670845,269.0,0.009775111,-0.028103445,0.025659667
0.0,0.0,0.0,0.0,15-43-32,-0.15217018,-0.04941082,0.09001398,269.0,0.009775111,-0.028103445,0.025659667
0.0,0.0,0.0,0.0,15-43-32,0.22974205,-0.4186058,-0.15414345,269.0,0.009775111,-0.019550223,0.028103445
0.0,0.0,0.0,0.0,15-43-32,0.22974205,-0.4186058,-0.15414345,269.0,0.009775111,-0.019550223,0.028103445
0.0,0.0,0.0,0.0,15-43-32,-0.08770013,-0.23853302,0.037535906,269.0,-0.012218889,-0.023215888,0.0061094444
0.0,0.0,0.0,0.0,15-43-32,-0.2630601,-0.19971657,0.11219704,269.0,-0.021994,-0.007331333,-0.028103445
0.0,0.0,0.0,0.0,15-43-32,-0.2490313,-0.21416569,0.14165127,269.0,0.012218889,-0.010997,0.10019489
0.0,0.0,0.0,0.0,15-43-33,0.07718015,-0.027091026,0.04520178,269.0,-0.02077211,0.008553222,0.03176911
0.0,0.0,0.0,0.0,15-43-33,0.07718015,-0.027091026,0.04520178,269.0,-0.02077211,0.008553222,0.03176911
0.0,0.0,0.0,0.0,15-43-33,0.16980553,0.054135323,0.19335878,269.0,-0.0036656666,-0.0012218889,0.047653668
0.0,0.0,0.0,0.0,15-43-33,0.15412974,0.088508606,0.14364791,269.0,0.0048875557,-0.010997,0.051319335
0.0,0.0,0.0,0.0,15-43-33,0.066366196,-0.17308617,0.022604108,269.0,0.010997,-0.012218889,0.032991
0.0,0.0,0.0,0.0,15-43-33,0.13719177,-0.08103657,0.014556885,269.0,-0.0012218889,-0.013440778,-0.0061094444
0.0,0.0,0.0,0.0,15-43-33,0.13719177,-0.08103657,0.014556885,269.0,-0.0012218889,-0.013440778,-0.0061094444
0.0,0.0,0.0,0.0,15-43-33,-0.13283491,0.011842728,0.12617958,269.0,-0.029325332,0.0,-0.040322334
0.0,0.0,0.0,0.0,15-43-33,-0.13111234,0.08311081,0.14453089,269.0,-0.0012218889,-0.008553222,-0.008553222
0.0,0.0,0.0,0.0,15-43-33,-0.110702515,-0.0064086914,-0.014596343,269.0,0.0048875557,-0.0024437779,0.0012218889
0.0,0.0,0.0,0.0,15-43-33,0.16049981,-0.12786484,-0.04068935,269.0,0.014662666,-0.010997,-0.0061094444
0.0,0.0,0.0,0.0,15-43-33,0.16049981,-0.12786484,-0.04068935,269.0,0.014662666,-0.010997,-0.0061094444
0.0,0.0,0.0,0.0,15-43-33,0.03882408,-0.25351524,-0.052069783,269.0,0.0024437779,-0.0061094444,-0.024437778
0.0,0.0,0.0,0.0,15-43-33,0.058891773,-0.1772852,0.092508554,269.0,-0.009775111,-0.0012218889,-0.025659667
0.0,0.0,0.0,0.0,15-43-33,-0.12742305,-0.16575241,0.07080233,269.0,-0.0012218889,-0.012218889,-0.030547222
0.0,0.0,0.0,0.0,15-43-33,-0.046934605,-0.11278534,0.081375,269.0,0.0048875557,-0.0024437779,-0.0024437779
0.0,0.0,0.0,0.0,15-43-33,-0.046934605,-0.11278534,0.081375,269.0,0.008553222,-0.0024437779,0.007331333
0.0,0.0,0.0,0.0,15-43-33,0.09032488,-0.04354191,-0.0041576624,269.0,-0.0036656666,-0.0012218889,-0.0036656666
0.0,0.0,0.0,0.0,15-43-33,0.11500096,9.403229E-4,-0.011497617,269.0,-0.0036656666,-0.0012218889,-0.0036656666
0.0,0.0,0.0,0.0,15-43-33,0.021155834,-0.20798874,0.036197543,269.0,0.0,-0.0061094444,0.0012218889
0.0,0.0,0.0,0.0,15-43-33,-0.07928538,-0.11689949,0.15943718,269.0,0.014662666,0.0,0.0024437779
0.0,0.0,0.0,0.0,15-43-33,-0.07928538,-0.11689949,0.15943718,269.0,0.014662666,0.0,0.0024437779
0.0,0.0,0.0,0.0,15-43-33,-0.038707733,-0.034035683,0.1305319,269.0,0.042766113,0.0,0.026881555
0.0,0.0,0.0,0.0,15-43-33,0.39794278,-0.2558384,-0.11530006,269.0,0.039100446,0.0012218889,0.039100446
0.0,0.0,0.0,0.0,15-43-33,0.19149423,-0.1922493,-0.03080988,269.0,-0.0012218889,-0.007331333,-0.0036656666
0.0,0.0,0.0,0.0,15-43-33,-0.18484354,-0.07295513,0.05739987,269.0,0.019550223,-0.014662666,0.0
0.0,0.0,0.0,0.0,15-43-33,-0.18484354,-0.07295513,0.05739987,269.0,0.019550223,-0.014662666,0.0
0.0,0.0,0.0,0.0,15-43-33,-0.08242226,-0.08131313,-0.114237905,269.0,-0.017106444,0.0012218889,0.015884556
0.0,0.0,0.0,0.0,15-43-33,0.04190731,-0.31691456,0.14326882,269.0,-0.023215888,-0.009775111,0.010997
0.0,0.0,0.0,0.0,15-43-33,0.09472489,-0.3665161,0.045006275,269.0,-0.012218889,-0.013440778,0.010997
0.0,0.0,0.0,0.0,15-43-33,0.091563225,-0.16456604,0.11658776,269.0,-0.065982,-0.013440778,-0.050097443
0.0,0.0,0.0,0.0,15-43-33,0.091563225,-0.16456604,0.11658776,269.0,-0.065982,-0.013440778,-0.050097443
0.0,0.0,0.0,0.0,15-43-33,-0.23990655,0.12775517,0.17216933,269.0,-0.03176911,-0.007331333,-0.051319335
0.0,0.0,0.0,0.0,15-43-33,-0.23382664,0.12919521,0.16709387,269.0,-0.015884556,0.0,-0.034212887
0.0,0.0,0.0,0.0,15-43-33,-0.22506928,0.134161,0.12847805,269.0,-0.0061094444,-0.0036656666,-0.0012218889
0.0,0.0,0.0,0.0,15-43-33,-0.22506928,0.134161,0.12847805,269.0,-0.0061094444,-0.0036656666,-0.0012218889
0.0,0.0,0.0,0.0,15-43-33,-0.22506928,0.134161,0.12847805,269.0,-0.0061094444,-0.0036656666,-0.0012218889
0.0,0.0,0.0,0.0,15-43-33,-0.22506928,0.134161,0.12847805,269.0,-0.0061094444,-0.0036656666,-0.0012218889
0.0,0.0,0.0,0.0,15-43-33,-0.22506928,0.134161,0.12847805,269.0,-0.0061094444,-0.0036656666,-0.0012218889
0.0,0.0,0.0,0.0,15-43-33,-0.22506928,0.134161,0.12847805,269.0,-0.0061094444,-0.0036656666,-0.0012218889
0.0,0.0,0.0,0.0,15-43-33,-0.22506928,0.134161,0.12847805,269.0,-0.0061094444,-0.0036656666,-0.0012218889
0.0,0.0,0.0,0.0,15-43-33,-0.22506928,0.134161,0.12847805,269.0,-0.0061094444,-0.0036656666,-0.0012218889
0.0,0.0,0.0,0.0,15-43-33,-0.22506928,0.134161,0.12847805,269.0,-0.0061094444,-0.0036656666,-0.0012218889
0.0,0.0,0.0,0.0,15-43-33,-0.22506928,0.134161,0.12847805,269.0,-0.0061094444,-0.0036656666,-0.0012218889
